date,category,title,source,link,priority
2026-01-12,OSINT,India's hypersonic missile milestone: DRDO conducts extended long-duration ground test of scramjet combustor - theweek.in,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMi7wFBVV95cUxNNXpuTG1JV1V2ODkzSmlHN2lxLVlCR0dJbktDNm14QkhVWi1jUE9sQnpheWxfUU9NS0Q1RHQ0ZTFXTVhEeHQzOWkxU1diNWZha09DaXVDa1FQSngtVmZZSzdOUTlidGhFdVBXdmxzZmg3VkFsR2hIYXpwbEVjT2dlaUZPajhCUmlOT2ZQZ19SYkxRTlRZLVdsS2w2SjBIWEg2VEU3RTJscENHTVV6cUNsTWZmcmZUMXFPX1FBVnlHMjhQd1VKOHYtYW1MT2lPOWU0bUhOSUtUQ2s1cWc5VDBaYTFETlpZWDJqN2FoTnhsd9IB9AFBVV95cUxPVnJ2aFFuUnpUU2pFbU5BcjQ5d0h2UWd6RnRlSk1ZNXhIYzVxVzNER1dGcTBIMmRYMkF0a3R2bzVQN0RHZUFRNFJYd2czbVhQTVlpN2xIX2x4ZXoxTnBpeVI1ZUZhbFhtZmpWV3RvR3NXQzg1TGJldFQ4cFNmVF8tMzhuUHhYcHJZTGx4dnVtYlBQcW1SeThuV2tjelE0My1xVDBXLTRWOW5BYW92bjUtdVZPVGRXSzFvTWhrYjh5UHE4QWQxMGFpamM0VEJGdG5aZWRmeUdPSDE3V1lpSFZlV29xdkFtSWNJNEdIbnRLZGs3WTli?oc=5,NORMAL
2026-01-12,OSINT,India achieves major hypersonic milestone with DRDO’s successful full-scale scramjet engine test - Organiser,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPYVhRZzhfUEFiZ0N4SDV3N2kxSktlT2o3ODdsdkhsRm9rRmo5VGxVTzNRSHo3ZWlvVUxlSkxrRXpPQkd6SC1XeHc0V0JFLW9ST0VHdjhlZW9MX3hwT0JlTU4yb0t6d1ZUQ3NrWHZRT0p1R2NJdldNVVQyeFNhQUVwdGxEazIzLW1NWkd3ZDhzX01FRGk2bmtTWG5vdkRPeVdROU10eGdGVk5CV3pkS3ZycWYxX0djNC1zNGpCQ1d1QjFVMzhUTlU4NEkwME5PQTdwVUtJSnNpX3dKODTSAeABQVVfeXFMTU9oV0x5eTRxZm9oQTNkV3ZUeHdNLWpYUHVnZjJ6M2lrS2Vha2diNnl6UlNpYU0tMERIeXNlbF9fYWFaVW1HeVlkN0ZnZ3ZTOU5FQnRfeG9wUjNNbjc5dWppcFZnNWt0enRQY2Q0RHA5S214bmFyeHpCOUgzVzV0YmVkTVBiT3RSQkIwazhLel93R0lwVU4wOUdYSHI1VFVYV3lLeVNwVzZhMm1tcHVQQ250TGF3Z1dtak1OTk1zVU9RaGh3a1FlOVJiV2loV3NaWHNPNS1oYXBVaVdVWHZfWm8?oc=5,NORMAL
2026-01-12,OSINT,DRDL achieves breakthrough 12‑minute scramjet test for Hypersonic Missiles - The Hindu,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQYzRjZ3NMNnhKYmoxeWdhN0FnVTlXZjBmSC1sVVo2YmRUT19iWlhjMHRVQ3BnaHZvZnF4dDk3WFNjRXBCUEgxN0NzWVFZYkJZa0pjR2hER2Y5ZEZ6bTBPUkwxRWZabTVvM1haTHNfczktcjhfdUtjSzA1aGlHaFBsX2Zrc1NVZUhmRXZLcVg5QXQtSlJCTXozRDNyLXpxejhNN1lVOXlsUUF5SVdkVEZRYmF5SXF4MlYtcmxOTk1JUEcxQVVkSHlYTHNVZjVZXzJLRnd1MW95T3ZtX084dThJSGRHMElkQdIB7AFBVV95cUxNWVZ5T2JSM2ZKSVpJdFM1c3lEdjRPNEt5RjFSdGFrYWZyaDdyNFV6MmZOTjlDRG5PWXRzRUNRMmtueWFvMDZtZEtXNGhpWkFETUJwcFlxMWNBZjNUNFpSeThzdUswd1F1b2lURG9CVFI2c1RQM0VjVDVlbndMWDRxNS1ZeXYtamxEX2V5SGtqRE1UbHhqdm9tV2UtamdJMmdsei0yM2RYR0NsbVNnSFh5WmRNbHAyTU16N2g4NzVjU3lMMXc1S3JsRVlrTEk4UnFNWmhKOUlwM1FHbjR0QU1RRUNtRk8xZHJia1lpbg?oc=5,NORMAL
2026-01-12,OSINT,India Moves Closer to Domestic Hypersonic Missile Development - Defense Mirror,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMinwFBVV95cUxPbGU0dmRSeDZOQWFJVmlldXhCb2t3bmhIcjgyTmJhdUNJazBWVThrbWhuMWdBcGRPOFZlenB6RXhRUFNyU29acjBZN2wzQUJaSV9kRlJfR0tyYkx5TTdfMEpkd2dfWkZVQ1JISXo2ZmxQWG54SmFFbjgzRUhrTnZKWWYxczhZTDdEVndDOUhZWVhuMGhhYXN4VTBVb2ZjYUU?oc=5,NORMAL
2026-01-12,OSINT,DRDO successfully tests full-scale scramjet engine for Hypersonic missile programme - tmv.in,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMivgFBVV95cUxPQ2s1QmR6cGtsNnFaQ1A2eWFVOEtDbmFmdEdZS1pxZEpKNWNlV3dtSThXVFo0M0ZHV2F4czFmNkdqN1h2Q3RNUnA1WUs4WGp5Z3o0eHhRTEN2a3JoSk5tMGhBNUlZeEo4V3lPa3RvQWEtSVM5UjFtM3ZDVF9FZTJDeFNIV1pRak1KLW0wZVFCWkc4dDNoT2Joc2ZvZzU3em4yQmMtLWNmekxPMTVFZFBKOW9KajA0RW5OOGhZVWd3?oc=5,NORMAL
2026-01-12,OSINT,DRDO achieves major breakthrough in hypersonic missile programme with scramjet test - Odisha TV,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMivgFBVV95cUxNNVNRSDEtTE9BRmRzWUVDeVBfcGsyeUZMMkpOeFZJZnhIS2VsOV9tVkVEc20yRkJkNkJYellVcEVWVk5CWU5SbWk5TEl5WlQ3dTl6Q3Y1a1cwY29BbUU2WXMtZlY5Zk0ybVR0TWtoa2tMaU1FVnZRbExOOWYyZFFfbnZVYmVtNzRPRFpvZVJxRTBPU1I1STBSV3gwamxxWUZGZFBsbi1BVlQ5R2Y2Xzc0SzRsaENJbUZERGNLQjhB0gHDAUFVX3lxTFBFTk8yS2czSDFDMlBOeldRanhjYk13TXVQZ3hqWDdxTzFTME5ycFpVMll0VkdYbGt2YVRTZXNsb0dGQXh6dEZFSkdBTUY0Q0Rua285S1hRU25CZWRpX2x3MU0yT18tdnd2S3o5Sk9YUzM1aXIweE51ODd6V3lvczhZT2ZJeUhILXpMTVp2SUJuUWtfQ3hfODRtbUVQX05aLTFGZ1hjUlVXM0ttNWxWU1E2REFlS1h4RXVTanl2cUFFcFlqUQ?oc=5,NORMAL
2026-01-12,OSINT,DRDO Successfully Tests Long-Duration Scramjet Engine For Hypersonic Missile Programme - News18,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMizgFBVV95cUxQZ0lWb3ZUY2xOSlNWZVpnSlBkQndhUlh5ZnRvRC1uaF9CdW5VcHBuWHE0V3dmZnNlNldMTDJGeUh0aG12MWE1czVDTTd0dWtHMVAxd3Zyd1NndWI5RndlTXJlNnlRZVZHR2swS01XWkVGUTllbllZSlA2SC1Hdnc1YWt4ZzVIRVVLVU1XcWVEUzRQQ0xzV25ESE80azEzQU9uek1NRlRjTXc2SHBjX3dTX19DNmNPMUVlVmVGWDZERlVXc2xXaEFNUlNRYTRaQdIB0wFBVV95cUxOd2hsODBYZm14R1o1S3hXX1h2c2tYSlRmSF9XMjdGdU11Y0xuVmF5YUFTWnZfZ05uTExnb1BGN0hVV3VlS19mYmRMX1RHTTdyRmo4bnlraWtLaG5FQ3hNOUZ5WDZZdGtqRDVNeFNud05NWGtLOFZhMjBPZWNaMlJncGFwRVF1Z2pPQXNSczEzbExlbkZnbUR4bEg0YTJ5M1FGam9IbHNiSEJPcEtST0NpcDdnX3Zkc1RmemZqcTAtVG0zazhlSkVYdE9kWWcwamZuako4?oc=5,NORMAL
2026-01-12,OSINT,DRDO conducts long-duration ground test of scramjet engine for hypersonic missiles - The Economic Times,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMi6AFBVV95cUxNTzJ2dWROcmZ4c3dyY21NQ045SXUxaHVBYS1reXdhMHBzSnA1M3FmTEdNWWVDdHRTZDZPcFFBUHZ2SmZCS2hrNFZycndnZUtnSWxiLTVhX0doOXRMTmp5b0Zwcmw5Z2xGNV9sanRmTUh5U0VjSXZjSlRGOGFNckE5bXBqdG8wclBCbDFqbV8tbmJ6VEJsYlpYN2sydkZpOHhYbXZzVDd5MUZEZGdyZ0dpZ3NpbnNaOUx3ekNwR3dfUzl4UGlfUk03Qm9CNkJUMGZSU01LenE0WXNxMW1udGs2WFVTT1ZhY2h10gHoAUFVX3lxTE1PMnZ1ZE5yZnhzd3JjbU1DTjlJdTFodUFhLWt5d2EwcHNKcDUzcWZMR01ZZUN0dFNkNk9wUUFQdnZKZkJLaGs0VnJyd2dlS2dJbGItNWFfR2g5dExOanlvRnBybDlnbEY1X2xqdGZNSHlTRWNJdmNKVEY4YU1yQTltcGp0bzByUEJsMWptXy1uYnpUQmxiWlg3azJ2Rmk4eFhtdnNUN3kxRkRkZ3JnR2lnc2luc1o5THd6Q3BHd19TOXhQaV9STTdCb0I2QlQwZlJTTUt6cTRZc3ExbW50azZYVVNPVmFjaHU?oc=5,NORMAL
2026-01-12,OSINT,DRDO conducts successful ground test of full scale actively cooled long duration Scramjet Engine for Hypersonic Missile Programme - OpIndia,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMi-wFBVV95cUxNdUlGNDJmMV9ZbDNGMmNCRWY3NUV3Tm4yRmhJaU5wU2RFNlEwRTFKaWdTMkduTUxFSThDbDc5WTBFc0pBcVN3T1VMNjR4UlRlTW5yZ1RmVmYyNEJsT3loZ09GTW9vY1RwamRIUnNrOTA5QXhGSWNPaG5waUFRNTVEbHBpNnZMaUw0RVVKSi1JTWxIOHZFa2xtcmhEd3lFN2Z3b21PMXJYWlFwamRGN01uS2Q2UXBBdEZWd0FlQ3VtNS1PY2JfMTRpT0hlVTYtTHpYazU0bDdKN1h6VzFjQUhVQVRMODJwakVzS1hCSHlOTVhDYVJnQUhPNHNfOA?oc=5,NORMAL
2026-01-12,OSINT,India closer to hypersonic missiles as DRDO successfully tests scramjet combustor | Defence Minister Rajnath Singh complimented DRDO | Inshorts - Inshorts,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMixwFBVV95cUxOWDIyb0xMSlJEdHdVcW5IbWU3VGFfTzVJaklzVHJndER5cjJXV1N3OWh6V0w0NVJJYW5QaEZ2Y2M5NWlhaTFqYTF3NEpYMUJHTzBsMGRGNG9fanlhclBmS1lfemFkNm45Tmx1MlFLc1Ewd2hLQmpUTlNUYXJvRVUxdnZiVHlkLW9abW13N1YwbjhibzcyVlhtVkZMbTNBYXBoY0c4c183ZWRkaVFuaThzZHhSX1lZWE1RVWRHWE1UeXducW5OQXRJ0gHHAUFVX3lxTE5YMjJvTExKUkR0d1VxbkhtZTdUYV9PNUlqSXNUcmd0RHlyMldXU3c5aHpXTDQ1UklhblBoRnZjYzk1aWFpMWphMXc0SlgxQkdPMGwwZEY0b19qeWFyUGZLWV96YWQ2bjlObHUyUUtzUTB3aEtCalROU1Rhcm9FVTF2dmJUeWQtb1ptbXc3VjBuOGJvNzJWWG1WRkxtM0FhcGhjRzhzXzdlZGRpUW5pOHNkeFJfWVlYTVFVZEdYTVR5d25xbk5BdEk?oc=5,NORMAL
2026-01-12,OSINT,"In hypersonic missile tech milestone, Scramjet combustor achieves run time of over 12 minutes - The Indian Express",Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQbHdHTDlNU2kzQWpLRnVyU0N0WW5IWHBkRVNjMG95UWpTeDNfZFZ3TGtteTFjMFNwYk9Oc1pNUzQ5NFZmRklZRkdqU0RDZkdIRkNnQ1Fod2RxWGFtVHVnTkxtVW90aG9WbmxMZWl5ampKaG1nM3dsZ1Y5cnB0SGVSYnJQZzRORWVIMlpSeHE1b2hXQXZ5UGt0dVhyMEJpNWd3emZjUlNfY3hvV3MtbHV2c01nT2ZSb0o1RzVSd1dzQjlILUdJOXhvclZvSmRDSS1GNEtn0gHaAUFVX3lxTFBMOGhoTEwzSS1BM2JjSnYxOW1id1JhMWJRLWREVnF1NVRVUUJHcVcwZzdFZ09pcFVVWUJGTm9VXzNoRWNaLXR6c0IyRFVRazNObDlWMWN3X25SRF9NZEFOQS1LU0h1TVpldVBqX2hCSjJhTkoyNWVzMG54ZnNianZtcENIVVNQQUpabkRoYTVOMl8tVm5UdXZDMTRmZzY0c2JaUHpCWU5nb1E2MnN2MkJCZmwtQVJOdGFNNGZYX3d0SjMxYlhvRlQyd3QxYndLZ0MtOTFFYU9UZkdR?oc=5,NORMAL
2026-01-12,OSINT,Boost for India as DRDO successfully conducts scramjet engine ground test for hypersonic missile - MSN,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMi3gFBVV95cUxPNFhzZl81OHExSDdhcEFXcGpkdmNxc2h5T1RpLVNHWlRoOURkMmswMnJUTDh6dXQyMGFucXc3aFJHcTNMSnZ0TWVudjZ1R3FSUEZYVUFhZ0lxNkd4ODJ5dzY1NFl4Nk1WbUMyVGxmdHRzLW8ybmJBcEpZQ1JGa011YTBYMHN4M1p5S0l4VWhUdlVZLXRqRFNYOUpvSTB6UHZlVHpaQXJndFk0RklXUnU5TEE1YW9PV1F5cHA5UDN2c1g2T0FVenVxYURBdXZEdnc5UFRjV0VEb2V3MUtTU0E?oc=5,NORMAL
2026-01-12,OSINT,DRDO successfully conducts ground test of scramjet engine - Times of India,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMizwFBVV95cUxPQ25fU2FTdEtLdUgzM0RzSzVwOTlXM0R1VEpBTDU5YjNDWFppMVYwLXZqMHdVaWJWel9XUGc5S2RRTEFsYWR2T1Q3enBVcDl5RFctYkFPZTY1Yzl2V01GRzZoSFJoLW9reWtyQlZKdGt5cVNHbzFOVkRTU0F6UVprUDR2eTlTN0gxLXoxdUw3ampxMlJzNTJ3cldOWjF2M0RINFoyMWNsRWQwOGNIS204U1J1dFVwaVpDTjlZalpGSk82Q1JWU1NWMmh4ZE9jUFXSAdQBQVVfeXFMUDRobHRHUmIwa19Cd010X3ZNYzJnRnNRazhXeXk3elN5bGJodW1BU1F1dnFIN014ajRWa3RJdFBfSklzU2lHMkFLLVB3N2p1aE1oOFV2cHFzaEFDU1BmbHFYbGVpZ3lLM0M1RklDdjM2ZXotMFZGbDd3Wi0zNXhVd1FkSDlQY3pKbVJsazZDNGkzRFJvOHM1QzhGNUxEY1gyVUVVLVlReDVOU185Nnl3M1BGRHFGWjM3ZS1Fc1VleHlWN3g2WmdqYlR3V0NtNzUxWllTTDQ?oc=5,NORMAL
2026-01-12,OSINT,DRDO conducts key test of scramjet engine | India News - Hindustan Times,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMipwFBVV95cUxNR3dnSjRWcVZYR05YSUFMZ1Q1aWVXaEUwaFF6SmNvM29ZTFpqT25RdzY4ZG9vWGIzV3FmeTdHN1hTR2VmaEo2a0FZekxMbGRmMlZjSDMtWTJoYVFzOWVkZGZtWURNckJDQ2RKTnpJTjZHYVk4RWNhUF9EM2x3RXVoVTNqckQydXd3dFIzcS1YTnpTRkNOTl9YWXBGZkl0NklMU2Nod0RZc9IBrAFBVV95cUxPTnE0cjhJcmhlQVQ0Z0k0ZjlwMGg4NzF2NnNFSzA2RTZ5STVaSjdfWTJDNnVnYnZHR21Eakhua3ZfNmZDYndFOEdXYmt2Z2EwMzZ5eVBueHBORzZaSFprdUFzZVV6MXMyV3l0c0lSUjF4WU9RTGloWHBMd0swdThEc3dEY29qWTUxSURad0ZjTjdIT1pDYXd0c0F5MzRrRWhfMS1EWWd1VjVFaDJG?oc=5,NORMAL
2026-01-12,OSINT,DRDO's Hyderabad lab hits key milestone in hypersonic missile development - Asianet Newsable,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMi0AFBVV95cUxPZ0J5eDR0Z3ZWMUFuYlg3cDJRYTZJeE9WVW14ODNSam5CNG9IVzBPaWRVU3dJMEZ6dGxJcm9kNjlqcDE4U0RmRVduR3V0eWlfLWtKbDZ3MHN4U3JYTnlLWi1QbmdGSGVMSGM1N3hfeWRZcWR6MERodHZHdktZMkE3Q1FxVnRIU1BkSmI0ZHowM1FZQ3ZSaXU2QkNKcWJqcmQ1ZDAzdVQ1YTFuZ3Y3a2s0YXI2bUswRWhQRDFjbXRUSk9heUVHbmFQeDgxUHItcEhu0gHQAUFVX3lxTE9nQnl4NHRndlYxQW5iWDdwMlFhNkl4T1ZVbXg4M1JqbkI0b0hXME9pZFVTd0kwRnp0bElyb2Q2OWpwMThTRGZFV25HdXR5aV8ta0psNncwc3hTclhOeUtaLVBuZ0ZIZUxIYzU3eF95ZFlxZHowRGh0dkd2S1kyQTdDUXFWdEhTUGRKYjRkejAzUVlDdlJpdTZCQ0pxYmpyZDVkMDN1VDVhMW5ndjdrazRhcjZtSzBFaFBEMWNtdFRKT2F5RUduYVB4ODFQci1wSG4?oc=5,NORMAL
2026-01-12,OSINT,Pathbreaking Test: DRDO’s Scramjet Engine Fuels Hope for Hypersonic Missile Capability - Bharat Shakti,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMirgFBVV95cUxPM1RJWG4tZ2JCa0pMVWFpMnhlTFJmclAxbXNwUzlSVUE4c2Q4UmN1UFJDUTVNSVpyS0dablFKSWlReTVuZTQ0bEoydFVGdGxka2otVHhXM1BFM2tfYmlCVDA2LXVhVTBlOE9LeU81aXp5ZVo5ZEhIdXI2U1BETDFJYXluamJSNUc0RE9BUTdia2RYMDQzeGJrbWlncUN3MW52Zm9OQTlnUkhLck95c3c?oc=5,NORMAL
2026-01-12,OSINT,India Achieves Major Breakthrough in Hypersonic Missile Technology - Observer Voice,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMiogFBVV95cUxNSTRjeVpHMmVVOE1qV21GNGplTUExeUFxUXJEbTRGN3ZNQU9JUkhua3M3dDVpc2toYzRDM3NBTkJNMV9RNVB1SWpjamNZbkFBRzY2enJlQjdFTDkyTXhyd1RydzlEai1rTjhyQWxGNGo0Vm1rZjFKZnNHTG5NcGZMOUJVaTl5Q0FxbVkxX0c4dVlSbkZVQ0dheTBQTTFocDFEa0E?oc=5,NORMAL
2026-01-12,OSINT,'India's Hypersonic Glide Missile Is In Advanced Stage': DRDO Chief To NDTV - NDTV,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQdG5veWc5ZEphMXEydk9NNGJOanQ0U28zODlTaEJPczZUS1ZvVFhaaUhRMWZvaU1IdlpZTTB4b0pLRnJ1MTQtNVloeUlSQlBwQkhKWUhtdFhzb2FHbXNBUXVDSlhjVWF4SEtfbEFlSThHQmt4UmNMSmtHdUZNbGM2YWc4cVdqVkJBZmtQOWdRamx6OTFMQW9Tb0tRWmtDSEE5WWZKTG5BVFBGQmp3Z25WWl9CRFplZThwUWpZM21RblNzNlnSAcsBQVVfeXFMTVo2WHZHU042U2dHSDNaNEktWExQeFA0b0wtTjBUcU5wZFVNUXprWC12V0dLdThjX1JVNy1idm9PODlnWUpIaUUtUmh1VDY2TUs0aUMxZzdkMGRSOXMwUmpMZHE5UXpjVGtuZGlabTVQOUYyald5NW9jdThWNTBuN08tN24xNGQyZkJHNm8zMUhtNEhYd2htRjFsZEg2dlZBdmNOei11Zjg5ZnY1aF8teW9SZFY3X09BTXR2MHY3RDc5UTN4QUZwVi1xcWM?oc=5,NORMAL
2026-01-12,OSINT,India's Breakthrough in Hypersonic Missile Technology - Devdiscourse,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMirAFBVV95cUxPOHNTWHE2OXJjc3Q3M1YzZ21JTkNhTW9zTVE5M1BGQ2pNWFZYcF91cV9nUDdQcUlUWHQyaXF4V0VlbG1HMV9HUmZtSmFydElpV1c0d0RpVURKUEdpZXN2YWoydFRuYzdwTlNFVEVYUG5uTFFJOGRYU2VESWllRGdPbGNoQ3VSNkoxWEwzSWRLbllEZC1QTkRmbWNZck1fUUdwOTl4V2pmUmNrbTVw0gGyAUFVX3lxTFBHNzlldk9BU0I0OUlwZ2VxQVpMLUFobEVoLXh0TFZQWjVveU52UFJoWmltbXhxcWJzWTBfaEM5LUJZV3E1dVF1MVc1bV9GQ2QtVE1KcU9veEhiMDdwOUNCMTBVdFFuT0xXczB5ZFVCMF8wNC1GMDlIWG1OV3dKVWpHcGdiSE1qZERxZW8yQmt6dzFNMGdkMjQzODNCdDM2YWIyMWdpeWhkQTl6Q3d0ZHJ0bkE?oc=5,NORMAL
2026-01-12,OSINT,"Hypersonic missiles, next-gen BrahMos, new air defence: DRDO chief reveals long list of India's future-rea - The Economic Times",Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMiiwJBVV95cUxORUhtOWhXLTB2eUswU2E1Q2JJRTZoNVZ6VzkyUWViRlRReDJHalpybGRwMjNrR1plaXQtbzRMVE9RVWFmbV9Xcmk4VTVmZG9jN3k1Z3dEWFVyamZwdEZhLUQ2MVVJamFuV1ZqY2RUYTdlSE94V1RtUWxmc3RGUTM2R0NDTEhnbzBZZDROVHNiSDVOUW5DRmZUQVNqdDNnc1YyQXgxMjVPR1VEU0E0N2NuMk9JSVozYlNBSnRFZWtlVmd5ZlF5TmhLNFl5QTBMRmtDUDVYQmN5SGdKeV9sd2lubHhFRDA1eHZ6TFdMU1gxaDdlci15eXlGSGJkYk5KWEFjQWhDS0hrekROY2_SAZACQVVfeXFMUGhibjkwTnQwUkYxbTZkbHhQY1BiYjYzSVZDVGc0QzF1NEczWTdOMGlfcmJtZmFScGFBV1l5MUNlNTM3UW5RZGtucUNDVHFjQTVpSDROMG80eEJabTZkQzdraE1OdXJCTE5RVHlaWVR5Ulk4QWhOLVdNTHM5VXpTSHJaZDRORTk4Wlc4aWc4X0dRR1RuOEMxaTh5Rl81aHhXVWJSQXhKNm5ZdTUxeWh0VnZnQ01fUW5mR2pGSkVuQWNJVmtkVmJaaTF3QTJDYk50RVZkRTlZVjA3RXk5eDRLVHFjTlR2ZmVvZ054RFRvcE50WW1ycjVTUlBRVktmRGtMRFJUY18yaVJPT2Z6RWdNX0U?oc=5,NORMAL
2026-01-12,OSINT,India Achieves Major Hypersonic Breakthrough with 12-Minute Full-Scale Scramjet Engine Test - Devdiscourse,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMi8gFBVV95cUxPdXRwTUQya1RNcDB6TEdIb2p4SGFCNFdKZ2VZeVBEOUxRUHk0VFFtSVh2OVl0Q1l1d09yNlp4RW5NUUJUd083NWZSSG1aeTB1U2ZtTHZDZ1RibGVYSGhSRmhkRGxZVVhPTmdlbDU4d1NUa1hySk8xaktPT09tSjZVVkZ5SWRIalAyeEhzMzlic3JtSzFyZXZ3UXVxbXFYazR6N0VRRlJsRWpPbWoxSDZOZkQwaTV0eE5zY0pzR3FBS2pFX2FBSnZmQl93R1JPMVoxZG5RUmFzdVYxZElPd29Ub1FWYlpCemFEOVFZRVYwT0QwQdIB8gFBVV95cUxPdXRwTUQya1RNcDB6TEdIb2p4SGFCNFdKZ2VZeVBEOUxRUHk0VFFtSVh2OVl0Q1l1d09yNlp4RW5NUUJUd083NWZSSG1aeTB1U2ZtTHZDZ1RibGVYSGhSRmhkRGxZVVhPTmdlbDU4d1NUa1hySk8xaktPT09tSjZVVkZ5SWRIalAyeEhzMzlic3JtSzFyZXZ3UXVxbXFYazR6N0VRRlJsRWpPbWoxSDZOZkQwaTV0eE5zY0pzR3FBS2pFX2FBSnZmQl93R1JPMVoxZG5RUmFzdVYxZElPd29Ub1FWYlpCemFEOVFZRVYwT0QwQQ?oc=5,NORMAL
2026-01-12,OSINT,"Dhvani Missile, Speed, Range, Latest News - Vajiram & Ravi",Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMiakFVX3lxTFBrNlpNRElQdnZ6cExheXFqU3Z2bEV2Yjg0d0dTNi1ranJ3MFA2Sk1wNllPUG80TGZERWE0Q3dDMWlLb19IVXkxWS1QaV8zSU8tbzFUM3JxZExRQVVrTWVLZllsLXpMWlJvV2c?oc=5,NORMAL
2026-01-12,OSINT,DRDO Achieves Critical Hypersonic Milestone With Successful Long-Duration Scramjet Engine Trial - Indian Masterminds,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMitwFBVV95cUxOMklzeGhTWUc0VzYzUnZaSjFiV3Y0cE84d3FOMFRsejhLOFV1XzBLU3F2VWNVREZlN1hqblVENlR0aVVWb0VTTlNnQnc1RnBycm8wNEFWdHE0NDN0MHlwN0VWbzFyTk5YVjIxR3RZaGktUHZOcmVpbDJ6dDRiUi1MX09iMlFfanBGelU1TFdIZ3Y0TnhPRTlISmV6cVhZWG1SWnlCYzkyOU0yYmRiVE5TT1p2WEJ5bGc?oc=5,HIGH
2026-01-12,OSINT,"Dhvani Hypersonic Missile: Check Range, Speed, and Other Key Details - Jagran Josh",Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPU2hYN2RzaEUyTUN5MEhvLTBUZDVnYnU0NjFqV3lqbFdlZkViNkVlMTAyemtoMGNaRG5xSldvZFJFX291aHVKZ1M1ZEdtUWZsZTM0X0RKT0hOVXU5QV9LNkhaS0FjYU8zaVFnMFJybTJNbkduVWp5OVVyMVdULVUxX1Y2MWlfRTNJeUJERXZ1UlI4aTJqcjVsSW82RDM1elM1QjFDQkV6WWtEam1ILVVZLU5jY0NsTVhlaUVSclgtb2o?oc=5,NORMAL
2026-01-12,OSINT,DRDO pushes for hypersonic edge against evolving air threats - The Hindu,Global Search: DRDO Hypersonic Missile,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQX2IzQWdzOWVXcWpSd2pwSlk5ZXZQY0RDa1RpZGk0eFQ1WHJYdnRrMEVwMmNFcHJhNnlRa1dkbVUxeElWeWV3V2pDc2ZqXzU1dWg3a1FJZU1ZLTRLQWV2dHNDaUVlZUcyOWx3Q3c0ZUNhcHMzbkdpZ0RpcDcwR2pCVG5Sc2VHSjJjNDdjNVE3YmlUN1I1WXhkQzhIY3B5d3dQTXVvX1BqaVF6QmhaWFMxVTNtNEM5LXJvMlFjMldiR0dlbWJ1R3lLc9IBzwFBVV95cUxNUEROUUJwc3ZadDktcnVyUWJZVkQ0OUNfcnlhMTI0eU16TEJsUVNnWU1fR2FwMnFEU2xaaWt4cl9BU09OR21GOTJWWWRVQkl6UWlseTdVMDJjX3hNNGJ3OV9wallpX2pCcGZSOWhJRUt1NVVHZXlBYnpiN05JU3R6d1Y2WVk3T3ZvMUFoRDVuRnl2X1B2MW1vTlJzOEk4UDljZkZrT0lsWnFobldJbmFZeDF5Q2VMMHZwc3Q5ZGdaRjBTYkYyZlZUdXJxOHFxY3M?oc=5,NORMAL
